单色点阵汉字库索引表
==========================================================================================
序号     字符   Unicode    偏移(像素区)      宽度     高度     行字节   
1260   角    0x000089D2   0x00009D80     16     16     2     
1261   饺    0x0000997A   0x00009DA0     16     16     2     
1262   缴    0x00007F34   0x00009DC0     16     16     2     
1263   绞    0x00007EDE   0x00009DE0     16     16     2     
1264   剿    0x0000527F   0x00009E00     16     16     2     
1265   教    0x00006559   0x00009E20     16     16     2     
1266   酵    0x00009175   0x00009E40     16     16     2     
1267   轿    0x00008F7F   0x00009E60     16     16     2     
1268   较    0x00008F83   0x00009E80     16     16     2     
1269   叫    0x000053EB   0x00009EA0     16     16     2     
1270   窖    0x00007A96   0x00009EC0     16     16     2     
1271   揭    0x000063ED   0x00009EE0     16     16     2     
1272   接    0x000063A5   0x00009F00     16     16     2     
1273   皆    0x00007686   0x00009F20     16     16     2     
1274   秸    0x000079F8   0x00009F40     16     16     2     
1275   街    0x00008857   0x00009F60     16     16     2     
1276   阶    0x00009636   0x00009F80     16     16     2     
1277   截    0x0000622A   0x00009FA0     16     16     2     
1278   劫    0x000052AB   0x00009FC0     16     16     2     
1279   节    0x00008282   0x00009FE0     16     16     2     
1280   桔    0x00006854   0x0000A000     16     16     2     
1281   杰    0x00006770   0x0000A020     16     16     2     
1282   捷    0x00006377   0x0000A040     16     16     2     
1283   睫    0x0000776B   0x0000A060     16     16     2     
1284   竭    0x00007AED   0x0000A080     16     16     2     
1285   洁    0x00006D01   0x0000A0A0     16     16     2     
1286   结    0x00007ED3   0x0000A0C0     16     16     2     
1287   解    0x000089E3   0x0000A0E0     16     16     2     
1288   姐    0x000059D0   0x0000A100     16     16     2     
1289   戒    0x00006212   0x0000A120     16     16     2     
1290   藉    0x000085C9   0x0000A140     16     16     2     
1291   芥    0x000082A5   0x0000A160     16     16     2     
1292   界    0x0000754C   0x0000A180     16     16     2     
1293   借    0x0000501F   0x0000A1A0     16     16     2     
1294   介    0x00004ECB   0x0000A1C0     16     16     2     
1295   疥    0x000075A5   0x0000A1E0     16     16     2     
1296   诫    0x00008BEB   0x0000A200     16     16     2     
1297   届    0x00005C4A   0x0000A220     16     16     2     
1298   巾    0x00005DFE   0x0000A240     16     16     2     
1299   筋    0x00007B4B   0x0000A260     16     16     2     
1300   斤    0x000065A4   0x0000A280     16     16     2     
1301   金    0x000091D1   0x0000A2A0     16     16     2     
1302   今    0x00004ECA   0x0000A2C0     16     16     2     
1303   津    0x00006D25   0x0000A2E0     16     16     2     
1304   襟    0x0000895F   0x0000A300     16     16     2     
1305   紧    0x00007D27   0x0000A320     16     16     2     
1306   锦    0x00009526   0x0000A340     16     16     2     
1307   仅    0x00004EC5   0x0000A360     16     16     2     
1308   谨    0x00008C28   0x0000A380     16     16     2     
1309   进    0x00008FDB   0x0000A3A0     16     16     2     
1310   靳    0x00009773   0x0000A3C0     16     16     2     
1311   晋    0x0000664B   0x0000A3E0     16     16     2     
1312   禁    0x00007981   0x0000A400     16     16     2     
1313   近    0x00008FD1   0x0000A420     16     16     2     
1314   烬    0x000070EC   0x0000A440     16     16     2     
1315   浸    0x00006D78   0x0000A460     16     16     2     
1316   尽    0x00005C3D   0x0000A480     16     16     2     
1317   劲    0x000052B2   0x0000A4A0     16     16     2     
1318   荆    0x00008346   0x0000A4C0     16     16     2     
1319   兢    0x00005162   0x0000A4E0     16     16     2     
1320   茎    0x0000830E   0x0000A500     16     16     2     
1321   睛    0x0000775B   0x0000A520     16     16     2     
1322   晶    0x00006676   0x0000A540     16     16     2     
1323   鲸    0x00009CB8   0x0000A560     16     16     2     
1324   京    0x00004EAC   0x0000A580     16     16     2     
1325   惊    0x000060CA   0x0000A5A0     16     16     2     
1326   精    0x00007CBE   0x0000A5C0     16     16     2     
1327   粳    0x00007CB3   0x0000A5E0     16     16     2     
1328   经    0x00007ECF   0x0000A600     16     16     2     
1329   井    0x00004E95   0x0000A620     16     16     2     
1330   警    0x00008B66   0x0000A640     16     16     2     
1331   景    0x0000666F   0x0000A660     16     16     2     
1332   颈    0x00009888   0x0000A680     16     16     2     
1333   静    0x00009759   0x0000A6A0     16     16     2     
1334   境    0x00005883   0x0000A6C0     16     16     2     
1335   敬    0x0000656C   0x0000A6E0     16     16     2     
1336   镜    0x0000955C   0x0000A700     16     16     2     
1337   径    0x00005F84   0x0000A720     16     16     2     
1338   痉    0x000075C9   0x0000A740     16     16     2     
1339   靖    0x00009756   0x0000A760     16     16     2     
1340   竟    0x00007ADF   0x0000A780     16     16     2     
1341   竞    0x00007ADE   0x0000A7A0     16     16     2     
1342   净    0x000051C0   0x0000A7C0     16     16     2     
1343   炯    0x000070AF   0x0000A7E0     16     16     2     
1344   窘    0x00007A98   0x0000A800     16     16     2     
1345   揪    0x000063EA   0x0000A820     16     16     2     
1346   究    0x00007A76   0x0000A840     16     16     2     
1347   纠    0x00007EA0   0x0000A860     16     16     2     
1348   玖    0x00007396   0x0000A880     16     16     2     
1349   韭    0x000097ED   0x0000A8A0     16     16     2     
1350   久    0x00004E45   0x0000A8C0     16     16     2     
1351   灸    0x00007078   0x0000A8E0     16     16     2     
1352   九    0x00004E5D   0x0000A900     16     16     2     
1353   酒    0x00009152   0x0000A920     16     16     2     
1354   厩    0x000053A9   0x0000A940     16     16     2     
1355   救    0x00006551   0x0000A960     16     16     2     
1356   旧    0x000065E7   0x0000A980     16     16     2     
1357   臼    0x000081FC   0x0000A9A0     16     16     2     
1358   舅    0x00008205   0x0000A9C0     16     16     2     
1359   咎    0x0000548E   0x0000A9E0     16     16     2     
1360   就    0x00005C31   0x0000AA00     16     16     2     
1361   疚    0x0000759A   0x0000AA20     16     16     2     
1362   鞠    0x000097A0   0x0000AA40     16     16     2     
1363   拘    0x000062D8   0x0000AA60     16     16     2     
1364   狙    0x000072D9   0x0000AA80     16     16     2     
1365   疽    0x000075BD   0x0000AAA0     16     16     2     
1366   居    0x00005C45   0x0000AAC0     16     16     2     
1367   驹    0x00009A79   0x0000AAE0     16     16     2     
1368   菊    0x000083CA   0x0000AB00     16     16     2     
1369   局    0x00005C40   0x0000AB20     16     16     2     
1370   咀    0x00005480   0x0000AB40     16     16     2     
1371   矩    0x000077E9   0x0000AB60     16     16     2     
1372   举    0x00004E3E   0x0000AB80     16     16     2     
1373   沮    0x00006CAE   0x0000ABA0     16     16     2     
1374   聚    0x0000805A   0x0000ABC0     16     16     2     
1375   拒    0x000062D2   0x0000ABE0     16     16     2     
1376   据    0x0000636E   0x0000AC00     16     16     2     
1377   巨    0x00005DE8   0x0000AC20     16     16     2     
1378   具    0x00005177   0x0000AC40     16     16     2     
1379   距    0x00008DDD   0x0000AC60     16     16     2     
1380   踞    0x00008E1E   0x0000AC80     16     16     2     
1381   锯    0x0000952F   0x0000ACA0     16     16     2     
1382   俱    0x00004FF1   0x0000ACC0     16     16     2     
1383   句    0x000053E5   0x0000ACE0     16     16     2     
1384   惧    0x000060E7   0x0000AD00     16     16     2     
1385   炬    0x000070AC   0x0000AD20     16     16     2     
1386   剧    0x00005267   0x0000AD40     16     16     2     
1387   捐    0x00006350   0x0000AD60     16     16     2     
1388   鹃    0x00009E43   0x0000AD80     16     16     2     
1389   娟    0x00005A1F   0x0000ADA0     16     16     2     
1390   倦    0x00005026   0x0000ADC0     16     16     2     
1391   眷    0x00007737   0x0000ADE0     16     16     2     
1392   卷    0x00005377   0x0000AE00     16     16     2     
1393   绢    0x00007EE2   0x0000AE20     16     16     2     
1394   撅    0x00006485   0x0000AE40     16     16     2     
1395   攫    0x0000652B   0x0000AE60     16     16     2     
1396   抉    0x00006289   0x0000AE80     16     16     2     
1397   掘    0x00006398   0x0000AEA0     16     16     2     
1398   倔    0x00005014   0x0000AEC0     16     16     2     
1399   爵    0x00007235   0x0000AEE0     16     16     2     
1400   觉    0x000089C9   0x0000AF00     16     16     2     
1401   决    0x000051B3   0x0000AF20     16     16     2     
1402   诀    0x00008BC0   0x0000AF40     16     16     2     
1403   绝    0x00007EDD   0x0000AF60     16     16     2     
1404   均    0x00005747   0x0000AF80     16     16     2     
1405   菌    0x000083CC   0x0000AFA0     16     16     2     
1406   钧    0x000094A7   0x0000AFC0     16     16     2     
1407   军    0x0000519B   0x0000AFE0     16     16     2     
1408   君    0x0000541B   0x0000B000     16     16     2     
1409   峻    0x00005CFB   0x0000B020     16     16     2     
1410   俊    0x00004FCA   0x0000B040     16     16     2     
1411   竣    0x00007AE3   0x0000B060     16     16     2     
1412   浚    0x00006D5A   0x0000B080     16     16     2     
1413   郡    0x000090E1   0x0000B0A0     16     16     2     
1414   骏    0x00009A8F   0x0000B0C0     16     16     2     
1415   喀    0x00005580   0x0000B0E0     16     16     2     
1416   咖    0x00005496   0x0000B100     16     16     2     
1417   卡    0x00005361   0x0000B120     16     16     2     
1418   咯    0x000054AF   0x0000B140     16     16     2     
1419   开    0x00005F00   0x0000B160     16     16     2     
1420   揩    0x000063E9   0x0000B180     16     16     2     
1421   楷    0x00006977   0x0000B1A0     16     16     2     
1422   凯    0x000051EF   0x0000B1C0     16     16     2     
1423   慨    0x00006168   0x0000B1E0     16     16     2     
1424   刊    0x0000520A   0x0000B200     16     16     2     
1425   堪    0x0000582A   0x0000B220     16     16     2     
1426   勘    0x000052D8   0x0000B240     16     16     2     
1427   坎    0x0000574E   0x0000B260     16     16     2     
1428   砍    0x0000780D   0x0000B280     16     16     2     
1429   看    0x0000770B   0x0000B2A0     16     16     2     
1430   康    0x00005EB7   0x0000B2C0     16     16     2     
1431   慷    0x00006177   0x0000B2E0     16     16     2     
1432   糠    0x00007CE0   0x0000B300     16     16     2     
1433   扛    0x0000625B   0x0000B320     16     16     2     
1434   抗    0x00006297   0x0000B340     16     16     2     
1435   亢    0x00004EA2   0x0000B360     16     16     2     
1436   炕    0x00007095   0x0000B380     16     16     2     
1437   考    0x00008003   0x0000B3A0     16     16     2     
1438   拷    0x000062F7   0x0000B3C0     16     16     2     
1439   烤    0x000070E4   0x0000B3E0     16     16     2     
1440   靠    0x00009760   0x0000B400     16     16     2     
